"Sample Collection Date","Site Name","County","PCR Pathogen Target","PCR Gene Target","Normalized Pathogen Concentration (gene copies/person/day)","Date/Time Updated"
2024-03-25 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n",0,2024-04-10 09:07:19
2024-03-29 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n",324084411.877256,2024-04-10 09:07:19
2024-04-01 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n",187043003.426302,2024-04-10 09:07:19
2024-04-05 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n",174884542.483979,2024-04-10 09:07:19
2023-04-07 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",2587159505.41982,2024-04-10 09:07:19
2023-04-10 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",4278775786.89567,2024-04-10 09:07:19
2023-04-14 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",882651953.981029,2024-04-10 09:07:19
2023-04-17 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",836572775.942818,2024-04-10 09:07:19
2023-04-21 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",392780369.817003,2024-04-10 09:07:19
2023-04-24 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",372513543.839379,2024-04-10 09:07:19
2023-04-28 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",600278945.861366,2024-04-10 09:07:19
2023-05-01 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",611210046.786141,2024-04-10 09:07:19
2023-05-05 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",256419072.627261,2024-04-10 09:07:19
2023-05-08 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",583968500.625164,2024-04-10 09:07:19
2023-05-12 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",338395359.176116,2024-04-10 09:07:19
2023-05-15 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",468899479.697799,2024-04-10 09:07:19
2023-05-19 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",790138245.85288,2024-04-10 09:07:19
2023-05-22 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",211105435.832673,2024-04-10 09:07:19
2023-05-26 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",424748791.522148,2024-04-10 09:07:19
2023-06-02 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",276658537.528768,2024-04-10 09:07:19
2023-06-05 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",377355891.476519,2024-04-10 09:07:19
2023-06-09 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",329496228.175835,2024-04-10 09:07:19
2023-06-12 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",86846149.5880229,2024-04-10 09:07:19
2023-06-23 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",423572510.35495,2024-04-10 09:07:19
2023-06-26 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",1240207244.10729,2024-04-10 09:07:19
2023-06-30 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",1379213929.48145,2024-04-10 09:07:19
2023-07-03 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",476869768.433249,2024-04-10 09:07:19
2023-07-07 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",1968931820.71724,2024-04-10 09:07:19
2023-07-10 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",781037559.161597,2024-04-10 09:07:19
2023-07-14 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",533954520.239005,2024-04-10 09:07:19
2023-07-17 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",511522973.793946,2024-04-10 09:07:19
2023-07-21 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",348832571.79758,2024-04-10 09:07:19
2023-07-24 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",624236778.586455,2024-04-10 09:07:19
2023-07-28 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",475048323.258552,2024-04-10 09:07:19
2023-07-31 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",1124286344.15442,2024-04-10 09:07:19
2023-08-04 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",1375866325.11865,2024-04-10 09:07:19
2023-08-07 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",985269709.298037,2024-04-10 09:07:19
2023-08-11 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",2398112023.26307,2024-04-10 09:07:19
2023-08-14 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",1696978513.76721,2024-04-10 09:07:19
2023-08-18 00:00:00,"Spokane County Regional Water Reclamation Facility","Spokane","sars-cov-2","n1",874972717.86063,2024-04-10 09:07:19
2023-08-23 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-08-25 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-08-30 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-09-01 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-09-06 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-09-08 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-09-13 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-09-15 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-09-20 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-09-22 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-09-27 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-09-29 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-10-04 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-10-06 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-10-11 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-10-13 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-10-18 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-10-20 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-10-25 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-10-27 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-11-01 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-11-03 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-11-08 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-11-15 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-11-17 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-11-29 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",41657493.9284117,2024-04-10 09:07:19
2023-12-01 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-12-06 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",39638883.5847294,2024-04-10 09:07:19
2023-12-08 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-12-13 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",40466829.2335053,2024-04-10 09:07:19
2023-12-15 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-12-20 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-12-22 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",40175076.95727,2024-04-10 09:07:19
2023-12-27 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-12-29 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",109339020.547415,2024-04-10 09:07:19
2024-01-03 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",182688741.929905,2024-04-10 09:07:19
2024-01-05 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",487179170.366132,2024-04-10 09:07:19
2024-01-10 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-01-12 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-01-17 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",41933475.811337,2024-04-10 09:07:19
2024-01-19 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",228516603.723484,2024-04-10 09:07:19
2024-01-24 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-01-26 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-01-31 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-02-02 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-02-07 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-02-09 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",115273109.5491,2024-04-10 09:07:19
2024-02-14 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",263778172.546952,2024-04-10 09:07:19
2024-02-16 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",145483728.87298,2024-04-10 09:07:19
2024-02-21 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-02-23 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-02-28 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",124130297.724213,2024-04-10 09:07:19
2024-03-01 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-03-06 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-03-08 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-03-13 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-03-15 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-03-20 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-03-22 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-03-27 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-03-29 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-04-03 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-04-05 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUAV","InfA1 and InfA2 combined",39086919.8188788,2024-04-10 09:07:19
2023-08-23 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-08-25 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-08-30 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-09-01 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-09-06 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-09-08 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-09-13 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-09-15 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-09-20 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-09-22 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-09-27 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-09-29 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-10-04 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-10-06 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-10-11 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-10-13 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-10-18 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-10-20 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-10-25 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-10-27 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-11-01 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-11-03 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-11-08 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-11-15 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-11-17 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-11-29 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-12-01 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-12-06 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-12-08 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-12-13 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-12-15 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-12-20 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-12-22 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-12-27 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2023-12-29 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
2024-01-03 00:00:00,"City of Pasco Wastewater Treatment Plant","Franklin","FLUBV","InfB",0,2024-04-10 09:07:19
